"GEOID","MedYearBuiltOwn","MedYearBuiltRent","PctBuilt90AftOwn","PctBuilt90AftRent","PctCompKitchOwn","PctCompKitchRent","PctCompPlumbOwn","PctCompPlumbRent","PctThreeRoomOwn","PctThreeRoomRent","PctFourRoomOwn","PctFourRoomRent"
"53033000800",1955,1965,0.143243243243243,0.0886850152905199,1,0.978593272171254,1,1,0.713513513513514,0.391437308868502,0.351351351351351,0.0764525993883792
"53033000900",1953,1957,0.152892561983471,0.0985915492957746,0.988980716253444,1,1,1,0.853994490358127,0.626760563380282,0.40633608815427,0.274647887323944
"53033001000",1956,1978,0.116935483870968,0.338289962825279,1,1,0.98991935483871,1,0.88508064516129,0.408921933085502,0.473790322580645,0.282527881040892
"53033001100",1949,1967,0.116015132408575,0.190635451505017,1,0.969899665551839,1,1,0.775535939470366,0.301003344481605,0.359394703656999,0.301003344481605
"53033001200",1971,1976,0.260683760683761,0.293848857644991,1,0.960632688927944,1,0.96871704745167,0.579059829059829,0.043585237258348,0.201923076923077,0.0130052724077329
"53033001300",1986,1982,0.472477064220183,0.317988064791134,1,1,1,1,0.56605504587156,0.101449275362319,0.161467889908257,0.0230179028132992
"53033001400",1951,1979,0.113182423435419,0.275571600481348,1,1,1,1,0.626498002663116,0.11913357400722,0.266977363515313,0.0529482551143201
"53033001500",1949,1958,0.127229488703924,0.15884476534296,1,1,1,1,0.781212841854935,0.375451263537906,0.413793103448276,0.144404332129964
"53033001600",1953,1967,0.086264100862641,0.190883190883191,1,1,1,0.98005698005698,0.841406768414068,0.341880341880342,0.458526874585269,0.105413105413105
"53033001701",1952,1986,0.226190476190476,0.45631970260223,1,1,1,0.987918215613383,0.481601731601732,0.100371747211896,0.114718614718615,0.0557620817843866
"53033001702",1947,1993,0.180995475113122,0.548523206751055,1,0.978902953586498,1,1,0.617647058823529,0.144514767932489,0.128205128205128,0.0537974683544304
"53033001800",1994,1986,0.5377107364685,0.450086058519793,1,1,1,1,0.773735581188997,0.276247848537005,0.0798580301685892,0.0929432013769363
"53033001900",1949,1997,0.158093797276853,0.548832271762208,0.993948562783661,1,0.993948562783661,1,0.503025718608169,0.291932059447983,0.196671709531014,0.0997876857749469
"53033002000",1951,1966,0.132352941176471,0.200617283950617,1,1,1,1,0.683333333333333,0.21141975308642,0.295098039215686,0.158950617283951
"53033002100",1956,1971,0.15377932232841,0.293185419968304,1,0.957210776545166,1,1,0.68375325803649,0.198098256735341,0.337966985230235,0.03486529318542
"53033002200",1960,1978,0.123259412068076,0.310626702997275,1,1,1,1,0.900979886539453,0.392370572207084,0.523981433728726,0.0435967302452316
"53033002400",1948,1952,0.0185185185185185,0.051150895140665,1,1,1,1,0.741830065359477,0.21227621483376,0.286492374727669,0.0639386189258312
"53033002500",1946,1959,0.0785169029443839,0.263959390862944,1,1,1,1,0.739367502726281,0.182741116751269,0.249727371864776,0.0431472081218274
"53033002600",1939,1958,0.0830216903515333,0.152173913043478,1,1,1,0.961538461538462,0.778608825729245,0.3561872909699,0.37397157816006,0.192307692307692
"53033002700",1939,1944,0.178720860729229,0.082382762991128,0.980872683801554,1,1,1,0.756126718469815,0.468948035487959,0.377764494919307,0.273764258555133
"53033002800",1939,1968,0.102024291497976,0.179025423728814,1,1,1,1,0.677732793522267,0.17478813559322,0.274493927125506,0.0741525423728814
"53033002900",1939,1958,0.0625978090766823,0.118518518518519,0.993740219092332,0.943703703703704,0.993740219092332,0.958518518518519,0.643192488262911,0.281481481481481,0.256651017214397,0.17037037037037
"53033003000",1939,1953,0.0538793103448276,0.0425531914893617,1,1,1,1,0.705280172413793,0.371010638297872,0.225215517241379,0.156914893617021
"53033003100",1939,1951,0.0388127853881279,0.0882852292020374,1,0.981324278438031,1,0.981324278438031,0.717351598173516,0.247877758913413,0.324657534246575,0.0152801358234295
"53033003200",1947,1963,0.247980997624703,0.0983224603914259,0.987173396674584,1,0.987173396674584,1,0.738242280285036,0.032618825722274,0.311163895486936,0.0139794967381174
"53033003300",1939,1973,0.235968617984309,0.212287104622871,0.992154496077248,1,1,1,0.741701870850935,0.0833333333333333,0.23898611949306,0
"53033003400",1939,1961,0.0451127819548872,0.0872374798061389,1,1,1,1,0.736842105263158,0.277867528271405,0.343716433941998,0.0516962843295638
"53033003500",1939,1946,0.0960076045627376,0.0808202653799759,0.989543726235741,0.915560916767189,1,1,0.79467680608365,0.120627261761158,0.401140684410646,0.0386007237635706
"53033003600",1939,1983,0.239823008849558,0.391791044776119,0.965486725663717,0.951077943615257,1,1,0.631858407079646,0.149253731343284,0.269026548672566,0.0907960199004975
"53033003800",1948,1967,0.127388535031847,0.0958333333333333,0.990445859872611,0.9125,0.990445859872611,1,0.789808917197452,0.158333333333333,0.406050955414013,0.141666666666667
"53033003900",1953,1963,0.0433369447453954,0.100746268656716,1,1,1,1,0.880823401950163,0.417910447761194,0.514626218851571,0.186567164179104
"53033004000",1962,1981,0.0967741935483871,0.40080971659919,0.985539488320356,1,0.985539488320356,1,0.599555061179088,0.145748987854251,0.39265850945495,0
"53033004100",1948,1978,0.090863453815261,0.322435174746336,1,1,1,1,0.935240963855422,0.332581736189402,0.580321285140562,0.164599774520857
"53033004200",1947,1954,0.104303993796045,0.0704787234042553,0.993408297789841,1,0.993408297789841,1,0.789065529274913,0.361702127659574,0.391236913532377,0.200797872340426
"53033004301",1939,1964,0.166666666666667,0.196745562130178,0.990956072351421,0.958579881656805,1,0.96301775147929,0.749354005167959,0.386094674556213,0.282945736434109,0.177514792899408
"53033004302",1988,1979,0.424778761061947,0.358369098712446,0.920353982300885,0.870529327610873,1,0.992846924177396,0.353982300884956,0.11587982832618,0.132743362831858,0.0743919885550787
"53033004400",1939,1966,0.128012048192771,0.277942631058358,1,0.957467853610287,1,0.96538081107814,0.826807228915663,0.262116716122651,0.367469879518072,0.147378832838773
"53033004500",1939,1939,0.08649468892261,0.2,1,1,1,1,0.699544764795144,0.586301369863014,0.429438543247344,0.405479452054795
"53033004600",1939,1939,0.0945494994438265,0.0748175182481752,1,1,1,1,0.75083426028921,0.302919708029197,0.403781979977753,0.182481751824818
"53033004700",2000,1995,0.554258241758242,0.540547520661157,1,0.987603305785124,1,1,0.490384615384615,0.0449380165289256,0.153159340659341,0.00645661157024793
"53033004800",1943,1968,0.216175359032502,0.164960182025028,1,1,1,1,0.749055177626606,0.293515358361775,0.363567649281935,0.068259385665529
"53033004900",1965,1965,0.26823238566131,0.165365025466893,1,1,1,1,0.584672435105068,0.100509337860781,0.159456118665019,0.034295415959253
"53033005000",1939,1993,0.238658777120316,0.546975546975547,1,1,1,1,0.560157790927022,0.125482625482625,0.272189349112426,0.00707850707850708
"53033005100",1939,1939,0.0966824644549763,0.135,1,0.988333333333333,1,1,0.76303317535545,0.236666666666667,0.404739336492891,0.13
"53033005200",1939,1983,0.23679060665362,0.419934640522876,1,0.897875816993464,1,0.98733660130719,0.49706457925636,0.220179738562091,0.199608610567515,0.0882352941176471
"53033005301",1958,1981,0.224137931034483,0.420171062009979,0.775862068965517,0.932287954383464,1,0.98431931575196,0,0.0630791161796151,0,0.0345687811831789
"53033005302",NA,1939,NA,0.102362204724409,NA,0.968503937007874,NA,1,NA,0.031496062992126,NA,0
"53033005400",1939,1986,0.230597014925373,0.447274881516588,1,0.987559241706161,1,0.974526066350711,0.445522388059702,0.125592417061611,0.241791044776119,0.0207345971563981
"53033005600",1946,1953,0.105179282868526,0.119047619047619,0.993227091633466,1,1,1,0.80398406374502,0.678571428571429,0.376494023904382,0.166666666666667
"53033005700",1946,1967,0.151590457256461,0.094272076372315,1,1,1,1,0.724652087475149,0.115751789976134,0.326540755467197,0.0202863961813842
"53033005801",1960,1976,0.0861568247821878,0.230144927536232,0.987415295256534,1,0.968054211035818,1,0.530493707647628,0.110724637681159,0.170377541142304,0.00985507246376812
"53033005802",1972,1982,0.261764705882353,0.38683351468988,0.987254901960784,1,1,1,0.463725490196078,0.0908596300326442,0.103921568627451,0.044613710554951
"53033005900",1946,1972,0.158444573418456,0.153625954198473,0.970980847359257,0.982824427480916,1,0.935114503816794,0.698200812536274,0.181297709923664,0.282066163668021,0.083969465648855
"53033006000",1939,1965,0.171278982797307,0.214626391096979,1,1,1,1,0.599102468212416,0.133545310015898,0.317127898279731,0.0500794912559618
"53033006100",1953,1958,0.267241379310345,0.110655737704918,1,0.980679156908665,1,1,0.488244514106583,0.0807962529274005,0.268025078369906,0.0368852459016393
"53033006200",1939,1942,0.0976505139500734,0.027681660899654,1,1,1,1,0.855359765051395,0.467128027681661,0.480910425844347,0.29757785467128
"53033006300",1950,1949,0.16230677764566,0.120126448893572,1,0.961011591148577,1,1,0.711058263971463,0.164383561643836,0.331747919143876,0.0400421496311907
"53033006400",1939,1953,0.0388446215139442,0.0520547945205479,1,1,1,1,0.864541832669323,0.367123287671233,0.591633466135458,0.219178082191781
"53033006500",1939,1957,0.170818505338078,0.0921149594694178,0.988434163701068,1,0.988434163701068,1,0.623665480427046,0.0670596904937362,0.344306049822064,0.0434782608695652
"53033006600",1987,1968,0.473880597014925,0.283710895361381,1,0.990291262135922,1,1,0.274253731343284,0.0382955771305286,0.0895522388059701,0.00862998921251348
"53033006700",1985,1984,0.414819506016466,0.439187043505875,1,1,1,0.976500476341696,0.411019632678911,0.0327087964433153,0.115262824572514,0.0133375674817402
"53033006800",1939,1958,0.0732436472346786,0.261111111111111,0.973094170403587,0.929166666666667,0.973094170403587,1,0.880418535127055,0.119444444444444,0.505231689088191,0.0402777777777778
"53033006900",1939,1939,0.320813771517997,0.0724779627815867,1,1,1,1,0.671361502347418,0.149853085210578,0.326291079812207,0.0333006856023506
"53033007000",1960,1953,0.277740416946873,0.036358511837655,1,1,1,1,0.324142568930733,0.0140924464487035,0.129791526563551,0.00591882750845547
"53033007100",1992,2000,0.531954887218045,0.67333049766057,1,1,1,1,0.0582706766917293,0,0.0582706766917293,0
"53033007200",2005,1998,0.831764705882353,0.644418423106948,0.96,0.982825917252147,1,1,0,0,0,0
"53033007300",NA,2004,0.983673469387755,0.853722704551434,1,0.928702972901868,1,0.952380952380952,0.0163265306122449,0.00868192580899763,0,0.00473559589581689
"53033007401",1965,1962,0.118556701030928,0.199444058373871,1,0.986101459346769,1,1,0.0541237113402062,0,0.0154639175257732,0
"53033007402",1985,1964,0.363515312916112,0.245860331173506,1,0.988480921526278,1,0.965802735781138,0.0199733688415446,0.0341972642188625,0,0
"53033007500",1995,1966,0.583155650319829,0.261889927310488,1,0.976947040498442,1,1,0.260127931769723,0.0461059190031153,0.0799573560767591,0.00519210799584631
"53033007600",1939,1950,0.268163804491413,0.228390723822909,1,0.958538299367533,1,0.981728742094167,0.606340819022457,0.104708362614195,0.310435931307794,0.0260014054813774
"53033007700",1977,1959,0.339528234453181,0.288343558282209,1,1,1,1,0.625446747676912,0.323108384458078,0.173695496783417,0.0715746421267894
"53033007800",1939,1941,0.166071428571429,0.283142389525368,1,1,0.992857142857143,1,0.807142857142857,0.507364975450082,0.389880952380952,0.0851063829787234
"53033007900",1939,1978,0.247761194029851,0.386915077989601,1,0.974436741767764,1,1,0.437810945273632,0.0879549393414211,0.243781094527363,0.0108318890814558
"53033008001",2001,1999,0.737331081081081,0.696358712007222,0.972972972972973,0.946133012338249,1,0.969906710803491,0,0.0577791152572976,0,0.0108335841107433
"53033008002",1991,1962,0.520958083832335,0.361476238624874,1,0.957532861476239,1,0.922143579373104,0.0179640718562874,0.0166835187057634,0,0.00556117290192113
"53033008100",1992,1989,0.548031496062992,0.480359678182679,1,0.91481306199716,1,0.927591102697586,0.0440944881889764,0.0194036914339801,0,0
"53033008200",1978,1973,0.442660550458716,0.380370682392586,1,0.991575400168492,1,0.997893850042123,0.0527522935779817,0.0143218197135636,0,0.0067396798652064
"53033008300",1981,1953,0.342592592592593,0.149072296865003,1,0.961612284069098,1,1,0.0314814814814815,0.0198336532309661,0.00740740740740741,0
"53033008400",1982,1987,0.306451612903226,0.476973684210526,0.959677419354839,1,1,0.98172514619883,0.150537634408602,0.0204678362573099,0.0698924731182796,0
"53033008500",2002,1967,0.723756906077348,0.298797939324556,1,0.899255867200916,1,0.937607326846022,0.220994475138122,0.0372066399542072,0.0497237569060773,0.00744132799084144
"53033008600",1991,1992,0.520325203252033,0.521817095038852,1,0.930663478780634,1,1,0.249322493224932,0.0567842199641363,0.132791327913279,0.00896592946802152
"53033008700",1948,1970,0.371757925072046,0.23402489626556,1,0.978423236514523,1,1,0.714697406340058,0.278838174273859,0.263688760806916,0.0182572614107884
"53033008800",1939,1939,0.146637265711136,0.102040816326531,1,0.986394557823129,1,0.965986394557823,0.796030871003308,0.374149659863946,0.355016538037486,0.122448979591837
"53033008900",1959,1970,0.301457194899818,0.374414976599064,1,1,1,1,0.765027322404372,0.264430577223089,0.263205828779599,0.0514820592823713
"53033009000",1988,1992,0.485523385300668,0.516618497109827,1,0.941473988439306,1,1,0.518930957683742,0.10621387283237,0.0935412026726058,0.0541907514450867
"53033009100",2004,1939,1,0.319609211444522,1,0.863921842288904,1,0.954640614096302,0,0.0404745289602233,0,0.0153524075366364
"53033009200",1939,1942,0.297297297297297,0.257720381807973,1,0.986524424480629,1,0.95508141493543,0,0.0449185850645705,0,0.00898371701291409
"53033009300",1947,1970,0.124137931034483,0.180035650623886,1,0.991087344028521,1,0.991087344028521,0.367241379310345,0.0677361853832442,0.127586206896552,0.0142602495543672
"53033009400",1992,1972,0.516981132075472,0.266503667481663,1,0.98960880195599,1,1,0.663207547169811,0.15158924205379,0.315094339622641,0.0806845965770171
"53033009500",1939,1962,0.154400411734431,0.147712418300654,1,1,1,1,0.790530108080288,0.269281045751634,0.428718476582604,0.0549019607843137
"53033009600",1960,1964,0.281553398058252,0.279881217520416,1,0.92724573125464,1,1,0.698335644937587,0.198218262806236,0.287101248266297,0.014105419450631
"53033009701",1957,1967,0.179577464788732,0.0810035842293907,1,1,1,1,0.721244131455399,0.0810035842293907,0.31924882629108,0.0272401433691756
"53033009702",1952,1939,0.122093023255814,0.0748299319727891,1,1,1,1,0.712209302325581,0.295918367346939,0.385658914728682,0.0782312925170068
"53033009800",1939,1958,0.159747292418773,0.212952799121844,1,1,1,1,0.675992779783393,0.257958287596048,0.277075812274368,0.137211855104281
"53033009900",1963,1987,0.384303112313938,0.47463768115942,1,0.967391304347826,1,1,0.502029769959405,0.0768115942028986,0.119079837618403,0.0115942028985507
"53033010001",1951,1975,0.302843016069221,0.457534246575342,1,0.978082191780822,1,1,0.721878862793572,0.283561643835616,0.315203955500618,0.0780821917808219
"53033010002",1939,1944,0.0837988826815642,0.113070539419087,1,1,1,1,0.769832402234637,0.25207468879668,0.324022346368715,0.0964730290456432
"53033010100",1949,1993,0.231609195402299,0.515018315018315,1,0.991941391941392,1,0.991941391941392,0.808620689655172,0.342857142857143,0.327586206896552,0.084981684981685
"53033010200",1952,1952,0.0937081659973226,0.139130434782609,1,1,1,1,0.802543507362784,0.280434782608696,0.375502008032129,0.108695652173913
"53033010300",1949,1970,0.21877424359969,0.361037234042553,1,0.980053191489362,0.969743987587277,0.953457446808511,0.69588828549263,0.105053191489362,0.258339798293251,0.0372340425531915
"53033010401",1959,1958,0.206148282097649,0.255813953488372,1,0.971576227390181,1,1,0.810126582278481,0.472868217054264,0.449367088607595,0.17312661498708
"53033010402",1951,1954,0.175467099918765,0.158316633266533,1,1,1,1,0.730300568643379,0.470941883767535,0.412672623883022,0.202404809619238
"53033010500",1947,1994,0.259475218658892,0.537811387900356,1,0.925266903914591,1,0.973754448398576,0.548104956268222,0.0685053380782918,0.180758017492711,0.0364768683274021
"53033010600",1943,1966,0.150515463917526,0.200909780136467,1,1,1,0.988627748294162,0.623505154639175,0.140257771038666,0.236701030927835,0.0121304018195603
"53033010701",2001,1991,0.579778830963665,0.525443786982248,1,1,1,1,0.665086887835703,0.284023668639053,0.18957345971564,0.0366863905325444
"53033010702",2001,2003,0.584347826086957,0.808641975308642,1,0.977366255144033,1,1,0.605217391304348,0.475308641975309,0.142608695652174,0.0329218106995885
"53033010800",1973,1973,0.386748844375963,0.158081705150977,0.99537750385208,1,0.99537750385208,1,0.718027734976888,0.403197158081705,0.327426810477658,0.0799289520426288
"53033010900",1939,1939,0.0535117056856187,0.105919003115265,0.966555183946488,0.934579439252336,1,0.919003115264797,0.581939799331104,0.109034267912773,0.133779264214047,0.0404984423676012
"53033011001",2001,2003,0.623263888888889,0.832110091743119,1,0.853211009174312,1,0.995412844036697,0.850694444444444,0.387155963302752,0.352430555555556,0.132110091743119
"53033011002",1977,1992,0.381578947368421,0.565365025466893,1,1,1,1,0.855263157894737,0.614601018675722,0.464473684210526,0.161290322580645
"53033011101",1954,1969,0.117032392894462,0.406318082788671,1,1,1,1,0.875653082549634,0.223311546840959,0.428422152560084,0.0871459694989107
"53033011102",1952,1965,0.133416458852868,0.157894736842105,1,1,1,1,0.758104738154613,0.150584795321637,0.485037406483791,0.00584795321637427
"53033011200",1939,1964,0.194295900178253,0.165492957746479,1,0.908450704225352,1,0.940140845070423,0.597147950089127,0.288732394366197,0.18716577540107,0.0774647887323944
"53033011300",1959,1984,0.068663257852447,0.436396835057821,1,0.992087644552648,1,0.992087644552648,0.743608473338203,0.235544735240414,0.238860482103725,0.0779062690200852
"53033011401",1963,1984,0.236871508379888,0.275413711583924,1,0.991725768321513,1,1,0.654748603351955,0.138297872340426,0.224581005586592,0.0803782505910166
"53033011402",1957,1969,0.188533627342889,0.270718232044199,1,0.974217311233886,0.992282249173098,0.974217311233886,0.509371554575524,0.185082872928177,0.124586549062845,0.0220994475138122
"53033011500",1946,1958,0.0576247364722417,0.032258064516129,1,1,1,1,0.639494026704146,0.206093189964158,0.252283907238229,0.0752688172043011
"53033011600",1955,1960,0.124434389140271,0.161104718066743,1,0.974683544303797,1,1,0.819004524886878,0.285385500575374,0.33393665158371,0.108170310701956
"53033011700",1960,1982,0.19665907365224,0.400932400932401,1,0.911421911421911,1,1,0.81169324221716,0.384615384615385,0.462414578587699,0.221445221445221
"53033011800",1955,1966,0.160224877020379,0.23643949930459,1,1,1,1,0.747716092761771,0.286509040333797,0.420941672522839,0.0959666203059805
"53033011900",1954,1956,0.096327833954231,0.0972222222222222,1,1,1,1,0.779670037253858,0.459722222222222,0.38158594997339,0.198611111111111
"53033012000",1949,1949,0.157460840890355,0,1,1,1,1,0.662819455894477,0.345047923322684,0.280296784830998,0.0926517571884984
"53033012100",1956,1959,0.0497131931166348,0.0307692307692308,1,1,1,1,0.768642447418738,0.407692307692308,0.352772466539197,0.153846153846154
"53033020100",1963,1968,0.227272727272727,0.245810055865922,1,1,1,1,0.887272727272727,0.653631284916201,0.485454545454545,0.391061452513966
"53033020200",1969,1971,0.159303882195448,0.0985221674876847,1,1,1,1,0.91566265060241,0.292282430213465,0.501338688085676,0.0886699507389163
"53033020300",1960,1990,0.172741679873217,0.50272034820457,1,0.981501632208923,1,1,0.729793977812995,0.142546245919478,0.300316957210777,0.0473340587595212
"53033020401",1959,1977,0.148558758314856,0.197026022304833,0.988913525498891,0.944237918215613,1,1,0.736141906873614,0.169144981412639,0.267184035476718,0.0371747211895911
"53033020402",1973,1974,0.219414893617021,0.0684931506849315,1,1,1,1,0.773271276595745,0.449010654490107,0.388962765957447,0.135464231354642
"53033020500",1957,1970,0.111764705882353,0.221004566210046,1,0.983561643835616,0.970588235294118,0.957077625570776,0.715882352941177,0.293150684931507,0.365882352941176,0.111415525114155
"53033020600",1959,1962,0.0642722117202268,0.0333333333333333,1,1,0.978260869565217,1,0.841209829867675,0.674074074074074,0.407372400756144,0.351851851851852
"53033020700",1959,1976,0.169191919191919,0.289915966386555,1,1,1,1,0.862373737373737,0.11624649859944,0.19949494949495,0.00840336134453781
"53033020800",1959,1970,0.0701492537313433,0.0351288056206089,0.994029850746269,1,0.982835820895522,1,0.917164179104478,0.213114754098361,0.570149253731343,0.0889929742388759
"53033020900",1976,1962,0.186612576064909,0.0947867298578199,0.994929006085193,1,0.994929006085193,1,0.765720081135903,0.348341232227488,0.461460446247465,0.132701421800948
"53033021000",1962,1968,0.0966247518199868,0.311349693251534,1,0.95398773006135,1,1,0.823957643944408,0.368098159509202,0.323626737260093,0.161042944785276
"53033021100",1952,1972,0.113207547169811,0.169838945827233,1,1,1,1,0.704772475027747,0.363103953147877,0.288568257491676,0.0673499267935578
"53033021300",1957,1976,0.162055335968379,0.17896174863388,1,1,1,0.952185792349727,0.687747035573123,0.0997267759562842,0.422924901185771,0.0245901639344262
"53033021400",1958,1965,0.125441696113074,0.0220588235294118,1,1,1,1,0.871024734982332,0.6875,0.497349823321555,0.319852941176471
"53033021500",1969,1959,0.0806553245116572,0.0892857142857143,1,1,1,1,0.931947069943289,0.776785714285714,0.610586011342155,0.276785714285714
"53033021600",1979,1981,0.250351617440225,0.183529411764706,1,1,1,1,0.888888888888889,0.456470588235294,0.481012658227848,0.162352941176471
"53033021700",1994,1987,0.546733668341709,0.436374549819928,1,0.938775510204082,0.991959798994975,1,0.828140703517588,0.220888355342137,0.431658291457286,0.0732292917166867
"53033021802",1991,1988,0.507575757575758,0.45045045045045,1,1,1,1,0.853994490358127,0.297297297297297,0.451101928374656,0.0656370656370656
"53033021803",1983,1983,0.402673350041771,0.316867469879518,1,1,1,1,0.835421888053467,0.142168674698795,0.411862990810359,0.0253012048192771
"53033021804",1970,1990,0.168053244592346,0.498630136986301,0.988352745424293,1,0.988352745424293,1,0.875207986688852,0.131506849315068,0.475873544093178,0.0123287671232877
"53033021903",1970,1987,0.0776376907763769,0.412890231621349,1,1,1,1,0.784339747843397,0.217522658610272,0.465826144658261,0.0715005035246727
"53033021904",1979,1978,0.23208722741433,0.193181818181818,1,0.992424242424242,1,1,0.86214953271028,0.418560606060606,0.442367601246106,0.147727272727273
"53033021905",1985,1992,0.424054206662902,0.618390804597701,1,1,1,1,0.671936758893281,0.236781609195402,0.280632411067194,0.0206896551724138
"53033021906",1984,1981,0.369458128078818,0.0795180722891566,0.989326765188834,1,0.989326765188834,1,0.710180623973727,0.265060240963855,0.377668308702791,0.0867469879518072
"53033022001",1980,1996,0.272379495026779,0.594764397905759,1,0.956020942408377,1,1,0.863045141545524,0.138219895287958,0.392501912777353,0.0617801047120419
"53033022003",1972,1982,0.0775254502740799,0.237037037037037,1,1,1,1,0.915426781519186,0.348148148148148,0.378230227094753,0.122962962962963
"53033022005",1985,1987,0.299828178694158,0.38913624220837,1,1,1,1,0.596219931271478,0.279608192341941,0.241408934707904,0.0293855743544078
"53033022006",1977,1979,0.152154793315743,0.330849478390462,1,1,1,1,0.641160949868074,0.165424739195231,0.302550571679859,0.0596125186289121
"53033022101",1977,1990,0.206827309236948,0.495297805642633,1,0.971786833855799,1,1,0.831994645247657,0.329153605015674,0.433734939759036,0.200626959247649
"53033022102",1989,1988,0.475633528265107,0.413978494623656,1,1,1,1,0.859649122807018,0.362903225806452,0.460526315789474,0.0752688172043011
"53033022201",1972,1987,0.114104595879556,0.426339285714286,0.992868462757528,1,0.992868462757528,1,0.881933438985737,0.319196428571429,0.358954041204437,0.0892857142857143
"53033022202",1977,1981,0.135890410958904,0.30187265917603,1,0.989513108614232,1,1,0.770958904109589,0.195505617977528,0.456986301369863,0.0322097378277154
"53033022203",1982,1984,0.32808564231738,0.376623376623377,1,1,1,1,0.897984886649874,0.594155844155844,0.535264483627204,0.230519480519481
"53033022300",1974,1991,0.184210526315789,0.519230769230769,1,1,1,1,0.969473684210526,1,0.532631578947368,0.326923076923077
"53033022400",1981,1985,0.321444901691815,0.376840696117805,0.994970278920896,1,1,1,0.827160493827161,0.285140562248996,0.482853223593964,0.0836680053547523
"53033022500",1989,1985,0.471782379212343,0.407498463429625,0.992691839220463,0.956361401352182,1,1,0.55582622817702,0.129071911493546,0.282176207876573,0.0430239704978488
"53033022603",1988,1988,0.463296398891967,0.480728051391863,1,0.942184154175589,1,1,0.767313019390582,0.271948608137045,0.350415512465374,0.0985010706638116
"53033022604",1981,1984,0.383608815426997,0.363874345549738,1,1,1,1,0.853305785123967,0.539267015706806,0.351239669421488,0.256544502617801
"53033022605",1986,1986,0.363440860215054,0.363856882959369,1,1,1,1,0.667741935483871,0.0782292298362644,0.254838709677419,0.0103092783505155
"53033022606",1973,1970,0.0698412698412698,0.0894660894660895,1,0.946608946608947,1,1,0.753650793650794,0.356421356421356,0.426031746031746,0.0822510822510823
"53033022701",1988,1979,0.474153297682709,0.273513513513513,0.980392156862745,0.885405405405405,1,1,0.491978609625668,0.0940540540540541,0.221033868092692,0.0454054054054054
"53033022702",1980,1983,0.241110147441457,0.325925925925926,1,1,1,1,0.848222029488291,0.485185185185185,0.500433651344319,0.218518518518519
"53033022703",1975,1981,0.242928452579035,0.31640625,1,1,1,1,0.916805324459235,0.30859375,0.517470881863561,0.10546875
"53033022801",1977,1979,0.0319148936170213,0.208200636942675,1,1,0.988601823708207,1,0.694528875379939,0.101114649681529,0.401975683890578,0.0203025477707006
"53033022802",1978,1985,0.207213578500707,0.383627608346709,1,1,1,1,0.816831683168317,0.264847512038523,0.408769448373409,0.131621187800963
"53033022803",1987,1994,0.380952380952381,0.651408450704225,1,0.963028169014085,1,1,0.86984126984127,0.109154929577465,0.626984126984127,0
"53033022901",1968,1969,0.0942028985507246,0.0471204188481675,1,1,1,1,1,1,0.504830917874396,0.670157068062827
"53033022902",1975,1977,0.15345122646891,0.142857142857143,1,0.978494623655914,1,1,0.878494010268112,0.379416282642089,0.629777524244153,0.129032258064516
"53033023000",1968,1968,0.0627719080174021,0.109756097560976,1,0.969512195121951,1,0.969512195121951,0.963331261653201,0.945121951219512,0.524549409571162,0.49390243902439
"53033023100",1965,1969,0.130587204206836,0.0359712230215827,1,1,1,1,0.946538124452235,0.424460431654676,0.510955302366345,0.151079136690647
"53033023201",1968,1978,0.185344827586207,0.289144572286143,1,0.988994497248624,1,1,0.665229885057471,0.0675337668834417,0.429597701149425,0.0510255127563782
"53033023202",1972,1971,0.0891089108910891,0.0761133603238866,1,0.908502024291498,1,1,0.661716171617162,0.204858299595142,0.268976897689769,0.0283400809716599
"53033023300",1959,1970,0.0485494375370041,0.158059467918623,1,1,1,1,0.961515689757253,0.524256651017214,0.476613380698638,0.261345852895149
"53033023401",1966,1973,0.290425531914894,0.233830845771144,1,0.844112769485904,1,1,0.824468085106383,0.381426202321725,0.364893617021277,0.154228855721393
"53033023403",1971,1981,0.061576354679803,0.299191374663073,1,1,1,1,0.869458128078818,0.285714285714286,0.559113300492611,0.0754716981132075
"53033023404",1978,1981,0.046,0.247126436781609,1,1,1,1,0.856,0.660919540229885,0.578,0.362068965517241
"53033023500",1964,1988,0.121296296296296,0.466666666666667,0.994444444444444,1,1,1,0.906481481481481,0.194871794871795,0.566666666666667,0.0256410256410256
"53033023601",1969,1984,0.161683277962348,0.318772136953955,1,1,1,1,0.654485049833887,0.182998819362456,0.317829457364341,0.0920897284533648
"53033023603",1976,1983,0.135989010989011,0.354733405875952,1,1,1,1,0.763736263736264,0.138193688792165,0.553571428571429,0.0331882480957563
"53033023604",1977,1982,0.313432835820896,0.343293954134816,1,0.92494788047255,1,0.989576094510076,0.740122914837577,0.15496872828353,0.467076382791923,0.103544127866574
"53033023700",1975,1980,0.115586690017513,0.181208053691275,1,1,1,1,0.842381786339755,0.23993288590604,0.553415061295972,0.0771812080536913
"53033023801",1965,1980,0.29467680608365,0.3,1,0.986842105263158,1,1,0.579847908745247,0.101315789473684,0.23384030418251,0.0223684210526316
"53033023803",2004,2003,0.795744680851064,0.838099073701168,1,0.993958920660491,1,1,0.104255319148936,0.00684655658477648,0.0468085106382979,0.00684655658477648
"53033023804",2002,2004,0.928646379853096,0.9225150841537,0.983210912906611,0.965385836773579,1,1,0.0482686253934942,0.0133375674817402,0,0
